filepath,width,height,bboxes,class,x1,x2,y1,y2
data/train/,1024,1024,,smart_1,474,576,893,722
data/train/,1024,1024,,smart_1,264,421,474,499
data/train/,1024,1024,,smart_1,0,56,922,774
data/train/,1024,1024,,smart_1,444,488,775,698
data/train/,1024,1024,,smart_1,443,248,651,493
data/train/,1024,1024,,smart_1,355,207,482,603
data/train/,1024,1024,,smart_1,405,0,567,1024
data/train/,1024,1024,,smart_1,520,223,757,579
data/train/,1024,1024,,smart_1,273,379,330,628
data/train/,1024,1024,,smart_1,470,320,666,530
data/train/,1024,1024,,smart_1,145,0,381,1024
data/train/,1024,1024,,smart_1,528,454,961,637
data/train/,1024,1024,,smart_1,394,284,845,361
data/train/,1024,1024,,smart_1,586,0,1024,1024
data/train/,1024,1024,,smart_1,251,380,849,698
data/train/,1024,1024,,smart_1,73,14,814,1015
data/train/,1024,1024,,smart_1,457,446,722,486
data/train/,1024,1024,,smart_1,142,575,1024,815
data/train/,1024,1024,,smart_1,388,297,766,507
data/train/,1024,1024,,smart_1,124,0,620,1024
data/train/,1024,1024,,smart_1,267,508,635,736
data/train/,1024,1024,,smart_1,384,183,451,627
data/train/,1024,1024,,smart_1,197,267,802,1024
data/train/,1024,1024,,smart_1,89,0,846,1024
data/train/,1024,1024,,smart_1,410,527,769,608
data/train/,1024,1024,,smart_1,480,551,773,680
data/train/,1024,1024,,smart_1,388,322,613,439
data/train/,1024,1024,,smart_1,204,360,1024,686
data/train/,1024,1024,,smart_1,261,112,702,645
data/train/,1024,1024,,smart_1,528,257,783,752
data/train/,1024,1024,,smart_1,345,536,489,852
data/train/,1024,1024,,smart_1,674,374,818,889
data/train/,1024,1024,,smart_1,478,586,875,766
data/train/,1024,1024,,smart_1,334,431,513,631
data/train/,1024,1024,,smart_1,468,106,593,1024
data/train/,1024,1024,,smart_1,148,493,1024,657
data/train/,1024,1024,,smart_1,234,0,511,407
data/train/,1024,1024,,smart_1,571,572,889,842
data/train/,1024,1024,,smart_1,0,280,969,755
data/train/,1024,1024,,smart_1,313,328,394,596
data/train/,1024,1024,,smart_1,299,488,439,566
data/train/,1024,1024,,smart_1,366,358,594,517
data/train/,1024,1024,,smart_1,314,226,1024,614
data/train/,1024,1024,,smart_1,435,529,616,702
data/train/,1024,1024,,smart_1,586,338,669,495
data/train/,1024,1024,,smart_1,563,273,601,440
data/train/,1024,1024,,smart_1,347,551,441,813
data/train/,1024,1024,,smart_1,359,616,586,695
data/train/,1024,1024,,smart_1,331,218,475,1024
data/train/,1024,1024,,smart_1,313,456,459,497
data/train/,1024,1024,,smart_1,411,474,682,835
data/train/,1024,1024,,smart_1,499,0,842,982
data/train/,1024,1024,,smart_1,275,64,1010,789
data/train/,1024,1024,,smart_1,171,46,907,878
data/train/,1024,1024,,smart_1,309,69,517,889
data/train/,1024,1024,,smart_1,497,291,649,605
data/train/,1024,1024,,smart_1,0,259,865,906
data/train/,1024,1024,,smart_1,537,177,647,595
data/train/,1024,1024,,smart_1,31,293,1024,784
data/train/,1024,1024,,smart_1,300,23,519,553
data/train/,1024,1024,,smart_1,218,421,1024,847
data/train/,1024,1024,,smart_1,435,426,571,793
data/train/,1024,1024,,smart_1,589,303,880,360
data/train/,1024,1024,,smart_1,471,467,798,836
data/train/,1024,1024,,smart_1,516,153,706,584
data/train/,1024,1024,,smart_1,94,445,576,545
data/train/,1024,1024,,smart_1,304,421,837,746
data/train/,1024,1024,,smart_1,526,505,879,729
data/train/,1024,1024,,smart_1,0,470,916,609
data/train/,1024,1024,,smart_1,352,139,1004,806
data/train/,1024,1024,,smart_1,291,164,523,547
data/train/,1024,1024,,smart_1,255,0,581,1024
data/train/,1024,1024,,smart_1,540,275,663,453
data/train/,1024,1024,,smart_1,321,376,686,854
data/train/,1024,1024,,smart_1,474,366,739,778
data/train/,1024,1024,,smart_1,9,366,490,595
data/train/,1024,1024,,smart_1,587,482,736,860
data/train/,1024,1024,,smart_1,310,288,509,664
data/train/,1024,1024,,smart_1,203,248,781,532
data/train/,1024,1024,,smart_1,0,0,1024,773
data/train/,1024,1024,,smart_1,304,0,661,947
data/train/,1024,1024,,smart_1,183,353,1024,540
data/train/,1024,1024,,smart_1,0,373,889,610
data/train/,1024,1024,,smart_1,446,422,655,740
data/train/,1024,1024,,smart_1,0,0,1024,1024
data/train/,1024,1024,,smart_1,412,335,679,436
data/train/,1024,1024,,smart_1,0,592,808,749
data/train/,1024,1024,,smart_1,140,362,574,978
data/train/,1024,1024,,smart_1,349,302,586,386
data/train/,1024,1024,,smart_1,54,440,723,531
data/train/,1024,1024,,smart_1,214,0,835,1004
data/train/,1024,1024,,smart_1,316,554,756,753
data/train/,1024,1024,,smart_1,477,288,688,589
data/train/,1024,1024,,smart_1,655,285,753,702
data/train/,1024,1024,,smart_1,425,361,681,673
data/train/,1024,1024,,smart_1,150,98,947,957
data/train/,1024,1024,,smart_1,243,288,415,783
data/train/,1024,1024,,smart_1,726,64,831,538
data/train/,1024,1024,,smart_1,142,568,500,640
data/train/,1024,1024,,smart_1,158,362,630,687
data/train/,1024,1024,,smart_1,146,551,899,680
data/train/,1024,1024,,smart_1,58,677,635,787
data/train/,1024,1024,,smart_1,186,240,565,554
data/train/,1024,1024,,smart_1,443,467,613,592
data/train/,1024,1024,,smart_1,312,307,468,1015
data/train/,1024,1024,,smart_1,384,430,972,618
data/train/,1024,1024,,smart_1,408,375,484,428
data/train/,1024,1024,,smart_1,166,213,945,475
data/train/,1024,1024,,smart_1,256,631,581,798
data/train/,1024,1024,,smart_1,168,0,781,974
data/train/,1024,1024,,smart_1,0,379,1024,1024
data/train/,1024,1024,,smart_1,501,564,597,683
data/train/,1024,1024,,smart_1,432,352,850,475
data/train/,1024,1024,,smart_1,183,526,844,663
data/train/,1024,1024,,smart_1,270,428,533,823
data/train/,1024,1024,,smart_1,505,251,824,477
data/train/,1024,1024,,smart_1,319,447,660,826
data/train/,1024,1024,,smart_1,221,235,387,1024
data/train/,1024,1024,,smart_1,250,586,740,714
data/train/,1024,1024,,smart_1,564,431,746,724
data/train/,1024,1024,,smart_1,0,572,440,874
data/train/,1024,1024,,smart_1,215,56,992,1024
data/train/,1024,1024,,smart_1,215,236,799,653
data/train/,1024,1024,,smart_1,258,274,592,396
data/train/,1024,1024,,smart_1,0,359,1024,811
data/train/,1024,1024,,smart_1,596,255,800,698
data/train/,1024,1024,,smart_1,145,464,529,591
data/train/,1024,1024,,smart_1,417,246,565,807
data/train/,1024,1024,,smart_1,654,347,781,610
data/train/,1024,1024,,smart_1,638,600,669,729
data/train/,1024,1024,,smart_1,381,353,673,484
data/train/,1024,1024,,smart_1,630,604,716,793
data/train/,1024,1024,,smart_1,282,266,361,620
data/train/,1024,1024,,smart_1,358,532,514,876
data/train/,1024,1024,,smart_1,314,186,992,1024
data/train/,1024,1024,,smart_1,328,398,501,607
data/train/,1024,1024,,smart_1,416,346,829,687
data/train/,1024,1024,,smart_1,398,542,510,737
data/train/,1024,1024,,smart_1,513,421,734,649
data/train/,1024,1024,,smart_1,0,0,721,620
data/train/,1024,1024,,smart_1,265,485,492,707
data/train/,1024,1024,,smart_1,452,139,648,875
data/train/,1024,1024,,smart_1,432,248,873,461
data/train/,1024,1024,,smart_1,250,453,1024,684
data/train/,1024,1024,,smart_1,414,464,563,640
data/train/,1024,1024,,smart_1,290,384,630,686
data/train/,1024,1024,,smart_1,605,395,702,632
data/train/,1024,1024,,smart_1,398,401,696,508
data/train/,1024,1024,,smart_1,287,0,565,1024
data/train/,1024,1024,,smart_1,333,316,553,470
data/train/,1024,1024,,smart_1,366,379,566,588
data/train/,1024,1024,,smart_1,0,151,876,655
data/train/,1024,1024,,smart_1,563,327,732,622
data/train/,1024,1024,,smart_1,38,269,695,532
data/train/,1024,1024,,smart_1,59,336,576,541
data/train/,1024,1024,,smart_1,494,475,716,842
data/train/,1024,1024,,smart_1,135,0,960,913
data/train/,1024,1024,,smart_1,290,665,380,718
data/train/,1024,1024,,smart_1,450,254,504,658
data/train/,1024,1024,,smart_1,431,372,506,458
data/train/,1024,1024,,smart_1,337,195,986,1024
data/train/,1024,1024,,smart_1,497,357,763,812
data/train/,1024,1024,,smart_1,253,0,701,1024
data/train/,1024,1024,,smart_1,320,282,842,613
data/train/,1024,1024,,smart_1,313,345,723,835
data/train/,1024,1024,,smart_1,575,280,754,1024
data/train/,1024,1024,,smart_1,387,407,575,558
data/train/,1024,1024,,smart_1,390,336,867,607
data/train/,1024,1024,,smart_1,0,474,852,681
data/train/,1024,1024,,smart_1,524,273,634,333
data/train/,1024,1024,,smart_1,544,253,669,647
data/train/,1024,1024,,smart_1,262,455,621,677
data/train/,1024,1024,,smart_1,484,179,691,1024
data/train/,1024,1024,,smart_1,222,0,399,814
data/train/,1024,1024,,smart_1,188,515,338,682
data/train/,1024,1024,,smart_1,0,211,1024,862
data/train/,1024,1024,,smart_1,261,16,565,384
data/train/,1024,1024,,smart_1,582,503,726,588
data/train/,1024,1024,,smart_1,65,382,984,849
data/train/,1024,1024,,smart_1,378,248,678,394
data/train/,1024,1024,,smart_1,620,0,810,983
data/train/,1024,1024,,smart_1,313,394,561,779
data/train/,1024,1024,,smart_1,513,543,742,892
data/train/,1024,1024,,smart_1,175,203,1024,361
data/train/,1024,1024,,smart_1,317,335,892,498
data/train/,1024,1024,,smart_1,566,556,642,915
data/train/,1024,1024,,smart_1,420,216,705,474
data/train/,1024,1024,,smart_1,303,515,549,590
data/train/,1024,1024,,smart_1,426,484,696,592
data/train/,1024,1024,,smart_1,0,533,1024,690
data/train/,1024,1024,,smart_1,29,0,452,949
data/train/,1024,1024,,smart_1,173,277,710,687
data/train/,1024,1024,,smart_1,352,375,795,647
data/train/,1024,1024,,smart_1,417,31,598,990
data/train/,1024,1024,,smart_1,454,284,662,852
data/train/,1024,1024,,smart_1,278,288,1024,976
data/train/,1024,1024,,smart_1,368,458,811,635
data/train/,1024,1024,,smart_1,0,585,1024,790
data/train/,1024,1024,,smart_1,122,337,577,495
data/train/,1024,1024,,smart_1,448,348,505,582
data/train/,1024,1024,,smart_1,250,538,1024,914
data/train/,1024,1024,,smart_1,156,252,574,511
data/train/,1024,1024,,smart_1,416,322,763,492
data/train/,1024,1024,,smart_1,552,639,870,732
data/train/,1024,1024,,smart_1,574,169,803,477
data/train/,1024,1024,,smart_1,551,199,816,540
data/train/,1024,1024,,smart_1,0,467,1024,828
data/train/,1024,1024,,smart_1,658,502,735,741
data/train/,1024,1024,,smart_1,402,383,835,504
data/train/,1024,1024,,smart_1,249,0,384,728
data/train/,1024,1024,,smart_1,328,653,490,816
data/train/,1024,1024,,smart_1,555,505,729,700
data/train/,1024,1024,,smart_1,553,651,753,731
data/train/,1024,1024,,smart_1,606,299,682,576
data/train/,1024,1024,,smart_1,185,523,477,677
data/train/,1024,1024,,smart_1,405,103,499,483
data/train/,1024,1024,,smart_1,334,548,534,870
data/train/,1024,1024,,smart_1,0,367,1024,829
data/train/,1024,1024,,smart_1,486,402,800,621
data/train/,1024,1024,,smart_1,244,0,489,1024
data/train/,1024,1024,,smart_1,182,356,489,626
data/train/,1024,1024,,smart_1,359,498,621,862
data/train/,1024,1024,,smart_1,633,124,713,411
data/train/,1024,1024,,smart_1,216,125,1016,686
data/train/,1024,1024,,smart_1,565,471,685,833
data/train/,1024,1024,,smart_1,515,237,609,844
data/train/,1024,1024,,smart_1,478,378,541,616
data/train/,1024,1024,,smart_1,279,470,553,834
data/train/,1024,1024,,smart_1,359,240,722,613
data/train/,1024,1024,,smart_1,374,357,749,620
data/train/,1024,1024,,smart_1,66,0,546,1024
data/train/,1024,1024,,smart_1,588,573,1024,1024
data/train/,1024,1024,,smart_1,0,457,821,705
data/train/,1024,1024,,smart_1,0,0,736,945
data/train/,1024,1024,,smart_1,612,0,1024,1024
data/train/,1024,1024,,smart_1,168,384,480,568
data/train/,1024,1024,,smart_1,0,90,1024,872
data/train/,1024,1024,,smart_1,330,469,545,791
data/train/,1024,1024,,smart_1,426,40,592,587
data/train/,1024,1024,,smart_1,447,308,492,644
data/train/,1024,1024,,smart_1,194,299,924,985
data/train/,1024,1024,,smart_1,327,311,798,746
data/train/,1024,1024,,smart_1,239,367,665,478
data/train/,1024,1024,,smart_1,362,313,911,740
data/train/,1024,1024,,smart_1,435,378,767,696
data/train/,1024,1024,,smart_1,0,0,1024,978
data/train/,1024,1024,,smart_1,0,387,1024,589
data/train/,1024,1024,,smart_1,154,0,908,1024
data/train/,1024,1024,,smart_1,528,404,572,464
data/train/,1024,1024,,smart_1,397,428,517,670
data/train/,1024,1024,,smart_1,401,308,530,487
data/train/,1024,1024,,smart_1,456,519,706,672
data/train/,1024,1024,,smart_1,569,422,716,798
data/train/,1024,1024,,smart_1,506,334,764,451
data/train/,1024,1024,,smart_1,418,354,585,904
data/train/,1024,1024,,smart_1,615,633,770,851
data/train/,1024,1024,,smart_1,393,450,1003,648
data/train/,1024,1024,,smart_1,0,273,784,547
data/train/,1024,1024,,smart_1,504,457,874,597
data/train/,1024,1024,,smart_1,0,70,1024,814
data/train/,1024,1024,,smart_1,297,385,379,888
data/train/,1024,1024,,smart_1,503,585,649,691
data/train/,1024,1024,,smart_1,0,0,850,1024
data/train/,1024,1024,,smart_1,357,482,458,560
data/train/,1024,1024,,smart_1,71,288,630,712
data/train/,1024,1024,,smart_1,142,453,764,804
data/train/,1024,1024,,smart_1,461,271,760,897
data/train/,1024,1024,,smart_1,404,10,687,925
data/train/,1024,1024,,smart_1,401,634,623,719
data/train/,1024,1024,,smart_1,450,508,702,604
data/train/,1024,1024,,smart_1,170,498,783,599
data/train/,1024,1024,,smart_1,156,402,614,633
data/train/,1024,1024,,smart_1,464,317,623,577
data/train/,1024,1024,,smart_1,293,0,951,1024
data/train/,1024,1024,,smart_1,269,237,712,911
data/train/,1024,1024,,smart_1,228,367,532,511
data/train/,1024,1024,,smart_1,173,552,888,718
data/train/,1024,1024,,smart_1,156,658,572,713
data/train/,1024,1024,,smart_1,251,154,601,847
data/train/,1024,1024,,smart_1,0,326,767,685
data/train/,1024,1024,,smart_1,212,577,569,669
data/train/,1024,1024,,smart_1,503,0,657,972
data/train/,1024,1024,,smart_1,0,17,1024,577
data/train/,1024,1024,,smart_1,452,184,837,961
data/train/,1024,1024,,smart_1,207,394,740,503
data/train/,1024,1024,,smart_1,331,425,735,520
data/train/,1024,1024,,smart_1,269,390,512,526
data/train/,1024,1024,,smart_1,0,184,945,484
data/train/,1024,1024,,smart_1,125,273,1024,453
data/train/,1024,1024,,smart_1,403,0,1024,1024
data/train/,1024,1024,,smart_1,185,426,621,704
data/train/,1024,1024,,smart_1,573,482,697,757
data/train/,1024,1024,,smart_1,487,335,635,650
data/train/,1024,1024,,smart_1,0,228,837,425
data/train/,1024,1024,,smart_1,250,219,328,319
data/train/,1024,1024,,smart_1,131,558,619,699
data/train/,1024,1024,,smart_1,248,563,564,646
data/train/,1024,1024,,smart_1,371,173,625,533
data/train/,1024,1024,,smart_1,324,413,368,657
data/train/,1024,1024,,smart_1,495,384,780,730
data/train/,1024,1024,,smart_1,0,208,1024,616
data/train/,1024,1024,,smart_1,368,424,731,634
data/train/,1024,1024,,smart_1,245,689,702,810
data/train/,1024,1024,,smart_1,474,320,779,503
data/train/,1024,1024,,smart_1,506,261,833,1012
data/train/,1024,1024,,smart_1,293,596,575,630
data/train/,1024,1024,,smart_1,287,113,900,784
data/train/,1024,1024,,smart_1,353,211,628,512
data/train/,1024,1024,,smart_1,250,67,620,661
data/train/,1024,1024,,smart_1,505,492,853,552
data/train/,1024,1024,,smart_1,0,0,70,303
data/train/,1024,1024,,smart_1,215,403,799,622
data/train/,1024,1024,,smart_1,418,356,753,448
data/train/,1024,1024,,smart_1,186,0,599,1024
data/train/,1024,1024,,smart_1,319,661,519,750
data/train/,1024,1024,,smart_1,637,458,681,753
data/train/,1024,1024,,smart_1,351,226,838,631
data/train/,1024,1024,,smart_1,215,292,626,510
data/train/,1024,1024,,smart_1,579,305,688,767
data/train/,1024,1024,,smart_1,253,577,722,835
data/train/,1024,1024,,smart_1,583,406,730,594
data/train/,1024,1024,,smart_1,465,421,691,820
data/train/,1024,1024,,smart_1,0,0,996,1010
data/train/,1024,1024,,smart_1,425,601,819,858
data/train/,1024,1024,,smart_1,393,542,778,665
data/train/,1024,1024,,smart_1,203,70,886,1024
data/train/,1024,1024,,smart_1,0,276,1024,769
data/train/,1024,1024,,smart_1,243,297,618,489
data/train/,1024,1024,,smart_1,415,483,634,585
data/train/,1024,1024,,smart_1,386,514,795,641
data/train/,1024,1024,,smart_1,0,286,1007,808
data/train/,1024,1024,,smart_1,413,571,561,741
data/train/,1024,1024,,smart_1,307,0,777,1024
data/train/,1024,1024,,smart_1,502,438,578,643
data/train/,1024,1024,,smart_1,203,517,1024,815
data/train/,1024,1024,,smart_1,283,479,519,682
data/train/,1024,1024,,smart_1,196,78,645,690
data/train/,1024,1024,,smart_1,283,388,486,545
data/train/,1024,1024,,smart_1,575,52,789,522
data/train/,1024,1024,,smart_1,0,600,1024,936
data/train/,1024,1024,,smart_1,517,430,1024,694
data/train/,1024,1024,,smart_1,431,630,802,773
data/train/,1024,1024,,smart_1,175,301,509,351
data/train/,1024,1024,,smart_1,0,464,1024,851
data/train/,1024,1024,,smart_1,581,261,722,511
data/train/,1024,1024,,smart_1,489,462,566,764
data/train/,1024,1024,,smart_1,191,499,821,683
data/train/,1024,1024,,smart_1,522,152,774,493
data/train/,1024,1024,,smart_1,450,420,592,588
data/train/,1024,1024,,smart_1,469,634,716,706
data/train/,1024,1024,,smart_1,598,343,666,759
data/train/,1024,1024,,smart_1,407,397,610,550
data/train/,1024,1024,,smart_1,193,424,582,549
data/train/,1024,1024,,smart_1,90,200,711,739
data/train/,1024,1024,,smart_1,0,179,900,420
data/train/,1024,1024,,smart_1,475,117,741,1024
data/train/,1024,1024,,smart_1,526,286,784,483
data/train/,1024,1024,,smart_1,266,290,615,573
data/train/,1024,1024,,smart_1,533,388,598,815
data/train/,1024,1024,,smart_1,246,258,646,318
data/train/,1024,1024,,smart_1,407,471,457,645
data/train/,1024,1024,,smart_1,518,440,776,760
data/train/,1024,1024,,smart_1,388,368,736,702
data/train/,1024,1024,,smart_1,197,0,1024,1024
data/train/,1024,1024,,smart_1,74,0,909,1024
data/train/,1024,1024,,smart_1,566,497,747,575
data/train/,1024,1024,,smart_1,290,0,552,1024
data/train/,1024,1024,,smart_1,365,268,472,574
data/train/,1024,1024,,smart_1,452,200,1024,483
data/train/,1024,1024,,smart_1,380,317,560,599
data/train/,1024,1024,,smart_1,472,255,944,1010
data/train/,1024,1024,,smart_1,256,278,623,503
data/train/,1024,1024,,smart_1,342,440,543,480
data/train/,1024,1024,,smart_1,134,504,474,862
data/train/,1024,1024,,smart_1,165,471,381,887
data/train/,1024,1024,,smart_1,0,481,1024,767
data/train/,1024,1024,,smart_1,393,624,629,747
data/train/,1024,1024,,smart_1,237,263,531,570
data/train/,1024,1024,,smart_1,185,0,508,1024
data/train/,1024,1024,,smart_1,604,409,873,738
data/train/,1024,1024,,smart_1,0,117,1024,1024
data/train/,1024,1024,,smart_1,319,47,853,774
data/train/,1024,1024,,smart_1,299,289,668,896
data/train/,1024,1024,,smart_1,371,610,658,648
data/train/,1024,1024,,smart_1,429,421,735,879
data/train/,1024,1024,,smart_1,159,624,1024,802
data/train/,1024,1024,,smart_1,389,372,533,487
data/train/,1024,1024,,smart_1,350,561,500,598
data/train/,1024,1024,,smart_1,604,118,733,477
data/train/,1024,1024,,smart_1,292,0,863,1024
